record_id,src_ip,destination,dst_port,protocol,bytes_transferred,attack_type,has_error,error_type,requires_attention,triage_priority,label
AEGIS-LOG-13934,10.98.233.166,PL-PLC-09,8080,HTTP,20401,Exploit-Attempt,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-11317,10.139.74.223,10.0.1.10,443,TCP,902,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14303,10.161.116.165,TR-OPS-14,443,MODBUS/TCP,57074,SQL-Injection,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-12474,10.53.35.184,HIST-SRV-01,443,HTTPS,8776,Suspicious-Login,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-12542,10.123.245.129,EN-SCADA-01,53,S7COMM,4068,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-11246,10.42.153.153,10.0.1.10,80,HTTP,3216,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11208,10.126.168.234,172.16.5.108,8080,HTTPS,4819,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10216,10.191.114.8,172.16.5.101,53,HTTP,1296,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14292,10.186.198.146,TR-OPS-14,502,S7COMM,119981,Brute-Force,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-13062,10.29.70.236,172.16.5.108,22,HTTPS,9163,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-11239,10.164.93.114,10.0.1.5,53,HTTPS,673,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12289,10.213.15.165,PL-PLC-09,53,S7COMM,4037,Suspicious-Login,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-12740,10.52.85.180,10.0.1.5,22,S7COMM,4581,Suspicious-Login,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-10275,10.210.241.224,10.0.1.5,80,UDP,4694,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10489,10.75.132.82,10.0.1.5,53,HTTPS,4657,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11035,10.225.27.49,10.0.1.10,53,UDP,1600,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11229,10.142.188.12,10.0.1.5,80,HTTPS,2570,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14585,10.116.53.252,EN-SCADA-02,4840,HTTPS,100533,Brute-Force,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-11008,10.122.129.142,172.16.5.108,443,HTTP,1099,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14689,10.168.101.155,EN-SCADA-01,4840,HTTPS,191163,SQL-Injection,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-14026,10.2.150.45,TR-OPS-14,102,HTTPS,77182,Privilege-Escalation,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-13182,10.149.196.217,PL-PLC-09,8080,HTTP,30478,Brute-Force,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-12532,10.5.80.221,HIST-SRV-01,22,TCP,5734,Port-Scan,True,NO_ERROR,False,LOW,1
AEGIS-LOG-14169,10.188.250.171,TR-OPS-14,102,HTTPS,212719,SQL-Injection,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-11058,10.135.174.248,10.0.1.10,80,UDP,740,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12166,10.199.95.209,PL-PLC-09,443,S7COMM,7012,Suspicious-Login,True,NO_ERROR,False,LOW,1
AEGIS-LOG-14578,10.107.162.179,HIST-SRV-01,102,S7COMM,217444,Privilege-Escalation,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-10281,10.147.40.89,172.16.5.108,443,HTTPS,1852,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13565,10.110.129.78,EN-SCADA-01,80,S7COMM,44002,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-11316,10.56.208.17,172.16.5.101,53,HTTP,2832,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14978,10.16.242.220,EN-SCADA-02,22,MODBUS/TCP,777286,Data-Exfiltration,True,PAYLOAD_TAMPERING_DETECTED,True,CRITICAL,1
AEGIS-LOG-10968,10.139.204.92,172.16.5.108,8080,HTTPS,4289,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13126,10.167.183.228,PL-PLC-09,443,TCP,16281,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-13920,10.167.180.85,10.0.1.10,8080,S7COMM,6276,Port-Scan,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-13166,10.226.120.190,10.0.1.10,80,S7COMM,19288,Port-Scan,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-13519,10.48.160.100,172.16.5.108,22,MODBUS/TCP,20883,Port-Scan,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-10619,10.82.210.6,10.0.1.10,53,UDP,4798,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13346,10.138.162.17,HIST-SRV-01,502,HTTPS,34181,Port-Scan,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-11742,10.117.70.128,10.0.1.10,53,UDP,2573,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11390,10.22.77.46,172.16.5.108,443,UDP,3583,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14050,10.115.137.113,EN-SCADA-01,22,HTTPS,97709,SQL-Injection,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-11847,10.155.83.109,172.16.5.101,80,UDP,3010,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11579,10.38.123.219,172.16.5.101,8080,TCP,4572,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11655,10.49.112.29,172.16.5.101,8080,HTTPS,2765,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12352,10.121.67.165,10.0.1.10,80,HTTP,1634,Port-Scan,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-12212,10.224.68.5,172.16.5.108,443,HTTPS,4086,Port-Scan,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-12020,10.251.6.245,EN-SCADA-01,53,HTTP,10829,Suspicious-Login,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-14972,10.155.233.251,HIST-SRV-01,502,MODBUS/TCP,763219,SQL-Injection,True,PAYLOAD_TAMPERING_DETECTED,True,CRITICAL,1
AEGIS-LOG-11956,10.145.146.73,172.16.5.101,53,TCP,3335,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11307,10.152.186.248,10.0.1.10,8080,TCP,2134,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12003,10.36.79.150,PL-PLC-09,80,S7COMM,2233,Port-Scan,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-14455,10.133.98.90,HIST-SRV-01,4840,S7COMM,80076,Exploit-Attempt,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-10575,10.229.90.252,10.0.1.5,80,UDP,4309,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14089,10.226.77.60,PL-PLC-09,502,HTTPS,64112,Brute-Force,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-14319,10.81.93.62,PL-PLC-09,22,S7COMM,199418,Exploit-Attempt,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-14436,10.122.191.222,TR-OPS-14,4840,MODBUS/TCP,221600,Brute-Force,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-11706,10.203.22.179,172.16.5.101,443,TCP,4787,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13742,10.117.129.72,HIST-SRV-01,22,HTTPS,6804,Suspicious-Login,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-13470,10.109.158.164,EN-SCADA-02,22,UDP,43957,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-11280,10.223.119.58,172.16.5.101,53,HTTP,818,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10861,10.223.206.217,10.0.1.5,80,TCP,3249,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14145,10.220.184.234,EN-SCADA-02,4840,S7COMM,199708,Brute-Force,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-11801,10.247.194.4,10.0.1.5,443,UDP,2633,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11628,10.41.209.108,10.0.1.10,8080,UDP,1573,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11993,10.213.86.94,172.16.5.101,80,HTTP,4363,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12639,10.238.4.46,EN-SCADA-02,80,TCP,3146,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-10269,10.233.76.156,10.0.1.10,443,HTTP,1431,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10629,10.50.217.35,172.16.5.101,8080,UDP,786,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13081,10.36.191.245,172.16.5.108,8080,TCP,9446,Suspicious-Login,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-12334,10.99.52.88,HIST-SRV-01,53,HTTP,1804,Suspicious-Login,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-12966,10.174.51.131,TR-OPS-14,443,TCP,1917,Suspicious-Login,False,NO_ERROR,False,LOW,1
AEGIS-LOG-10300,10.103.76.43,172.16.5.101,8080,TCP,1782,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10459,10.72.96.215,172.16.5.108,443,UDP,4117,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11447,10.111.96.108,10.0.1.10,8080,UDP,2951,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11472,10.152.5.232,10.0.1.10,53,TCP,2908,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12046,10.57.21.100,10.0.1.10,53,UDP,12947,Suspicious-Login,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-14228,10.20.249.67,EN-SCADA-02,4840,MODBUS/TCP,70492,Brute-Force,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-13764,10.68.205.125,10.0.1.10,443,S7COMM,48493,Exploit-Attempt,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-12113,10.227.226.39,HIST-SRV-01,8080,HTTPS,877,Suspicious-Login,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-10027,10.242.124.201,172.16.5.108,8080,UDP,872,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13839,10.167.206.15,10.0.1.5,80,UDP,21371,Port-Scan,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-14522,10.184.59.151,HIST-SRV-01,443,MODBUS/TCP,243793,Privilege-Escalation,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-10837,10.42.64.130,10.0.1.5,443,HTTP,1185,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13826,10.106.155.64,10.0.1.10,4840,TCP,46013,Suspicious-Login,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-12008,10.95.164.194,172.16.5.108,53,HTTPS,10908,Suspicious-Login,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-14907,10.118.176.20,HIST-SRV-01,4840,S7COMM,550783,Privilege-Escalation,True,PAYLOAD_TAMPERING_DETECTED,True,CRITICAL,1
AEGIS-LOG-10503,10.228.90.246,172.16.5.108,443,HTTP,1439,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13206,10.124.225.127,HIST-SRV-01,502,TCP,38674,Brute-Force,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-14304,10.178.143.142,EN-SCADA-01,502,TCP,148198,SQL-Injection,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-10380,10.85.250.74,10.0.1.10,80,HTTP,3794,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11851,10.62.83.194,10.0.1.10,53,HTTPS,3035,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11525,10.85.75.199,10.0.1.5,53,HTTP,2849,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12365,10.166.93.45,172.16.5.101,8080,MODBUS/TCP,10573,Port-Scan,True,NO_ERROR,False,LOW,1
AEGIS-LOG-14147,10.96.241.3,TR-OPS-14,22,HTTPS,62227,SQL-Injection,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-13052,10.10.227.137,TR-OPS-14,22,UDP,30673,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-12884,10.161.117.12,172.16.5.101,22,HTTP,1667,Suspicious-Login,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-12340,10.247.84.13,172.16.5.108,8080,S7COMM,5965,Port-Scan,True,NO_ERROR,False,LOW,1
AEGIS-LOG-10374,10.32.52.205,10.0.1.10,443,HTTP,1714,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13260,10.148.47.31,172.16.5.101,4840,HTTPS,46418,Exploit-Attempt,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-12381,10.106.80.31,PL-PLC-09,443,HTTPS,12831,Port-Scan,False,NO_ERROR,False,LOW,1
AEGIS-LOG-14309,10.184.117.223,TR-OPS-14,502,HTTPS,103995,SQL-Injection,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-10939,10.246.223.223,172.16.5.101,8080,TCP,3157,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14198,10.52.182.100,EN-SCADA-01,102,HTTPS,66645,Exploit-Attempt,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-14165,10.100.63.162,TR-OPS-14,4840,S7COMM,189821,Brute-Force,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-12799,10.208.104.47,172.16.5.101,80,TCP,8626,Suspicious-Login,False,NO_ERROR,False,LOW,1
AEGIS-LOG-12147,10.79.142.207,172.16.5.108,53,TCP,7608,Suspicious-Login,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-13817,10.82.194.123,172.16.5.101,4840,TCP,5788,Suspicious-Login,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-14540,10.226.73.67,PL-PLC-09,4840,S7COMM,124351,Privilege-Escalation,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-14216,10.92.212.202,EN-SCADA-02,22,S7COMM,65609,Privilege-Escalation,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-12068,10.36.156.62,HIST-SRV-01,80,UDP,9379,Port-Scan,False,NO_ERROR,False,LOW,1
AEGIS-LOG-10529,10.206.9.59,10.0.1.10,80,UDP,279,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14604,10.56.220.190,HIST-SRV-01,443,S7COMM,117811,SQL-Injection,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-10636,10.82.51.55,172.16.5.108,443,TCP,1416,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11269,10.29.182.224,172.16.5.101,53,TCP,3843,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10185,10.61.3.128,172.16.5.108,80,UDP,3214,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14349,10.145.60.33,EN-SCADA-02,4840,HTTPS,88898,Brute-Force,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-13179,10.45.169.144,EN-SCADA-02,8080,S7COMM,24942,Brute-Force,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-13454,10.223.252.241,10.0.1.5,443,HTTP,7129,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-11797,10.75.149.220,172.16.5.108,443,UDP,329,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12979,10.231.243.237,172.16.5.101,8080,TCP,681,Suspicious-Login,True,NO_ERROR,False,LOW,1
AEGIS-LOG-11441,10.94.27.24,172.16.5.108,443,HTTP,1447,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13427,10.253.130.13,HIST-SRV-01,4840,HTTPS,18649,Exploit-Attempt,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-14874,10.114.151.199,HIST-SRV-01,102,S7COMM,629162,Privilege-Escalation,True,PAYLOAD_TAMPERING_DETECTED,True,CRITICAL,1
AEGIS-LOG-11535,10.249.147.17,172.16.5.101,53,HTTPS,435,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13443,10.122.180.148,10.0.1.5,443,UDP,31286,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-11273,10.248.204.190,10.0.1.5,443,HTTPS,4000,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12467,10.239.173.190,172.16.5.101,53,TCP,2325,Port-Scan,False,NO_ERROR,False,LOW,1
AEGIS-LOG-10607,10.241.76.94,172.16.5.108,80,HTTP,1196,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13513,10.174.215.232,172.16.5.108,8080,MODBUS/TCP,43403,Port-Scan,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-11712,10.31.33.50,10.0.1.10,443,TCP,1513,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12199,10.53.8.121,172.16.5.108,53,UDP,12589,Port-Scan,True,NO_ERROR,False,LOW,1
AEGIS-LOG-10955,10.142.178.91,10.0.1.10,80,TCP,911,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12579,10.208.75.164,172.16.5.108,80,S7COMM,1886,Suspicious-Login,True,NO_ERROR,False,LOW,1
AEGIS-LOG-13897,10.211.236.112,EN-SCADA-01,22,UDP,14656,Brute-Force,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-14425,10.33.62.144,PL-PLC-09,4840,TCP,243856,Exploit-Attempt,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-13380,10.151.20.156,HIST-SRV-01,4840,UDP,17764,Exploit-Attempt,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-13685,10.43.109.60,EN-SCADA-02,22,UDP,45114,Port-Scan,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-10403,10.115.227.3,10.0.1.5,443,TCP,3559,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12071,10.191.106.78,HIST-SRV-01,8080,MODBUS/TCP,8338,Port-Scan,True,NO_ERROR,False,LOW,1
AEGIS-LOG-14755,10.43.39.27,PL-PLC-09,502,S7COMM,853836,Brute-Force,True,SAFETY_INSTRUMENTED_SYSTEM_TRIP,True,CRITICAL,1
AEGIS-LOG-11977,10.109.201.37,172.16.5.108,53,HTTPS,2560,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10158,10.10.25.202,172.16.5.101,80,UDP,4725,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11748,10.155.217.67,10.0.1.5,8080,HTTP,3979,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12909,10.216.84.15,EN-SCADA-01,53,MODBUS/TCP,14967,Suspicious-Login,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-13534,10.28.91.99,10.0.1.10,8080,TCP,6780,Brute-Force,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-10902,10.70.207.48,172.16.5.101,8080,TCP,679,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10352,10.86.71.69,172.16.5.101,443,HTTPS,1295,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11230,10.255.52.183,10.0.1.10,443,TCP,2757,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14670,10.3.28.119,EN-SCADA-02,102,HTTPS,154326,SQL-Injection,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-12140,10.235.177.160,EN-SCADA-02,80,HTTP,1334,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-10444,10.25.153.67,10.0.1.10,53,HTTPS,3804,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14948,10.213.220.43,HIST-SRV-01,22,S7COMM,309816,Privilege-Escalation,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,CRITICAL,1
AEGIS-LOG-10754,10.210.155.114,172.16.5.101,80,UDP,974,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11737,10.176.51.121,172.16.5.108,80,HTTPS,3182,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12971,10.239.88.51,TR-OPS-14,443,S7COMM,12068,Suspicious-Login,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-14979,10.232.34.174,PL-PLC-09,22,S7COMM,585832,Data-Exfiltration,True,PAYLOAD_TAMPERING_DETECTED,True,CRITICAL,1
AEGIS-LOG-12920,10.220.214.116,HIST-SRV-01,80,UDP,7932,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-10311,10.34.51.153,10.0.1.5,8080,TCP,2104,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10548,10.6.114.251,172.16.5.101,53,HTTPS,2136,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14052,10.98.66.220,PL-PLC-09,502,TCP,64662,Brute-Force,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-14761,10.237.161.208,EN-SCADA-01,502,S7COMM,932533,Exploit-Attempt,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,CRITICAL,1
AEGIS-LOG-11989,10.87.10.151,172.16.5.101,8080,UDP,3764,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10306,10.195.229.223,172.16.5.108,8080,TCP,4517,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12335,10.172.247.46,EN-SCADA-02,443,UDP,9928,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-10694,10.62.127.99,172.16.5.108,80,TCP,1731,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12356,10.211.76.192,10.0.1.5,53,HTTP,14360,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-11927,10.242.70.217,172.16.5.101,80,TCP,2649,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10684,10.191.96.106,172.16.5.108,8080,UDP,1437,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10749,10.174.201.169,10.0.1.10,53,HTTPS,4365,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14008,10.76.178.171,HIST-SRV-01,4840,HTTPS,92853,SQL-Injection,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-11266,10.3.21.25,10.0.1.10,53,HTTPS,4360,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13285,10.147.168.63,EN-SCADA-01,22,MODBUS/TCP,26818,Brute-Force,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-13529,10.143.125.207,EN-SCADA-02,22,S7COMM,44382,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-14423,10.200.92.223,EN-SCADA-01,502,MODBUS/TCP,161510,SQL-Injection,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-13984,10.193.75.29,10.0.1.5,443,UDP,6631,Suspicious-Login,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-13083,10.31.191.34,172.16.5.101,443,HTTP,9918,Brute-Force,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-13061,10.3.243.123,EN-SCADA-01,443,S7COMM,23252,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-13025,10.148.152.13,PL-PLC-09,502,UDP,45431,Port-Scan,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-10970,10.250.254.60,10.0.1.10,53,TCP,532,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10013,10.135.71.64,172.16.5.101,8080,HTTPS,3065,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10873,10.112.32.206,10.0.1.10,8080,HTTP,3393,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10808,10.238.240.60,10.0.1.10,80,HTTP,3077,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13198,10.195.171.92,172.16.5.101,8080,UDP,36848,Suspicious-Login,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-10514,10.243.183.130,172.16.5.101,80,UDP,2506,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14472,10.144.81.147,TR-OPS-14,4840,MODBUS/TCP,182062,Exploit-Attempt,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-10409,10.161.71.64,172.16.5.101,53,UDP,4633,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13408,10.203.64.169,TR-OPS-14,4840,UDP,31815,Brute-Force,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-14342,10.172.173.152,EN-SCADA-01,102,TCP,184559,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-10207,10.19.172.225,10.0.1.10,8080,UDP,1429,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13691,10.135.34.37,TR-OPS-14,4840,HTTPS,33125,Port-Scan,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-10458,10.88.90.61,172.16.5.101,443,TCP,2980,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13471,10.231.203.13,172.16.5.108,8080,TCP,22838,Port-Scan,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-12430,10.193.181.28,PL-PLC-09,8080,S7COMM,11477,Suspicious-Login,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-13657,10.202.1.115,TR-OPS-14,4840,TCP,36489,Exploit-Attempt,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-10110,10.36.30.43,172.16.5.101,443,HTTPS,1118,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14589,10.165.211.198,EN-SCADA-01,102,S7COMM,104972,Exploit-Attempt,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
