record_id,src_ip,destination,dst_port,protocol,bytes_transferred,attack_type,has_error,error_type,requires_attention,triage_priority,label
AEGIS-LOG-11926,10.169.45.25,172.16.5.108,8080,HTTPS,3223,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13114,10.172.84.181,10.0.1.5,53,HTTPS,1463,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12641,10.197.94.201,10.0.1.5,53,UDP,2396,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21196,10.242.222.168,HIST-SRV-01,102,TCP,79207,Privilege-Escalation,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-12562,10.170.11.233,10.0.1.10,443,HTTP,2574,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16415,10.230.232.51,TR-OPS-14,53,S7COMM,5427,Port-Scan,False,NO_ERROR,False,LOW,1
AEGIS-LOG-12728,10.14.134.64,172.16.5.101,53,HTTPS,3310,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-15728,10.6.255.192,PL-PLC-09,22,MODBUS/TCP,10020,Port-Scan,False,NO_ERROR,False,LOW,1
AEGIS-LOG-21720,10.101.47.186,PL-PLC-09,502,MODBUS/TCP,134871,Exploit-Attempt,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-22328,10.195.96.93,EN-SCADA-02,502,S7COMM,685576,SQL-Injection,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,CRITICAL,1
AEGIS-LOG-12126,10.32.128.162,172.16.5.101,443,HTTP,4969,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16735,10.195.118.51,172.16.5.108,53,S7COMM,9643,Suspicious-Login,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-20292,10.91.86.153,EN-SCADA-01,502,TCP,93023,SQL-Injection,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-17257,10.158.108.142,172.16.5.101,8080,S7COMM,13021,Port-Scan,True,NO_ERROR,False,LOW,1
AEGIS-LOG-17769,10.172.107.177,EN-SCADA-01,4840,HTTPS,13228,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-10805,10.196.27.23,172.16.5.108,8080,UDP,4983,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14694,10.158.214.160,172.16.5.101,8080,HTTPS,105,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16013,10.2.179.31,172.16.5.101,80,UDP,8900,Port-Scan,True,NO_ERROR,False,LOW,1
AEGIS-LOG-16577,10.96.133.37,10.0.1.5,22,MODBUS/TCP,11590,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-13140,10.196.9.40,172.16.5.101,443,HTTPS,3129,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14280,10.101.35.133,10.0.1.5,53,TCP,2656,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-15338,10.213.175.196,PL-PLC-09,443,HTTP,6350,Suspicious-Login,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-19431,10.134.19.225,PL-PLC-09,502,HTTP,10520,Exploit-Attempt,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-10566,10.211.153.216,172.16.5.101,80,UDP,1817,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16248,10.43.127.201,TR-OPS-14,80,S7COMM,7948,Suspicious-Login,False,NO_ERROR,False,LOW,1
AEGIS-LOG-10547,10.57.210.113,10.0.1.5,53,HTTP,2674,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10026,10.121.142.172,172.16.5.108,80,UDP,4777,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17773,10.251.171.36,172.16.5.101,80,TCP,49747,Brute-Force,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-13918,10.165.49.215,172.16.5.108,8080,HTTP,467,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14486,10.197.2.76,10.0.1.10,80,HTTPS,949,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-20508,10.38.147.177,HIST-SRV-01,102,HTTPS,133972,Brute-Force,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-15398,10.69.0.172,172.16.5.101,22,UDP,10885,Port-Scan,False,NO_ERROR,False,LOW,1
AEGIS-LOG-18637,10.116.204.128,172.16.5.101,502,MODBUS/TCP,23555,Suspicious-Login,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-16315,10.211.91.18,PL-PLC-09,80,TCP,8059,Port-Scan,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-11221,10.24.52.100,172.16.5.101,8080,TCP,5000,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17837,10.215.44.232,EN-SCADA-02,4840,TCP,38103,Port-Scan,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-12548,10.216.57.91,172.16.5.108,53,HTTPS,4620,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21831,10.8.84.154,EN-SCADA-01,4840,S7COMM,55585,Brute-Force,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-10437,10.31.222.170,10.0.1.10,80,HTTP,2238,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16862,10.123.173.135,EN-SCADA-02,80,MODBUS/TCP,11065,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-20567,10.107.230.60,TR-OPS-14,102,TCP,238698,Brute-Force,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-16961,10.115.86.131,10.0.1.10,443,HTTPS,6021,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-11861,10.191.135.160,172.16.5.101,53,TCP,2816,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12699,10.182.125.2,172.16.5.108,443,UDP,214,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18723,10.241.11.241,HIST-SRV-01,8080,HTTP,7301,Port-Scan,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-17719,10.157.110.143,172.16.5.108,80,S7COMM,30864,Brute-Force,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-12481,10.154.120.237,172.16.5.108,53,HTTP,996,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21095,10.221.53.135,EN-SCADA-02,443,MODBUS/TCP,118036,Privilege-Escalation,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-20529,10.226.11.18,EN-SCADA-02,443,S7COMM,95771,SQL-Injection,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-12706,10.64.0.233,172.16.5.108,53,TCP,2920,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16878,10.86.251.80,HIST-SRV-01,22,TCP,1206,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-10326,10.23.113.190,10.0.1.10,53,HTTP,4632,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-15135,10.235.184.115,10.0.1.5,53,UDP,3721,Port-Scan,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-15325,10.245.89.160,EN-SCADA-01,8080,S7COMM,12964,Suspicious-Login,True,NO_ERROR,False,LOW,1
AEGIS-LOG-12499,10.167.187.100,172.16.5.101,80,UDP,321,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11004,10.73.54.45,10.0.1.10,443,HTTPS,3445,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19485,10.34.204.52,HIST-SRV-01,4840,HTTP,13218,Suspicious-Login,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-17063,10.178.10.214,TR-OPS-14,80,S7COMM,6604,Suspicious-Login,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-14011,10.251.226.187,172.16.5.108,443,HTTPS,2046,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21167,10.170.103.138,TR-OPS-14,102,S7COMM,89763,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-10534,10.214.53.131,10.0.1.5,443,TCP,970,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13770,10.94.134.70,10.0.1.10,8080,HTTPS,2963,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13960,10.39.40.154,172.16.5.108,443,TCP,810,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19418,10.79.161.204,EN-SCADA-02,502,HTTP,41139,Exploit-Attempt,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-10585,10.151.98.83,10.0.1.5,53,UDP,4507,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-20287,10.157.64.232,PL-PLC-09,22,S7COMM,89604,Exploit-Attempt,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-18695,10.120.105.120,TR-OPS-14,443,TCP,37994,Suspicious-Login,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-18071,10.246.206.56,10.0.1.10,502,S7COMM,46399,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-15799,10.46.51.147,10.0.1.10,443,S7COMM,2028,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-16739,10.145.119.240,10.0.1.5,443,TCP,9462,Port-Scan,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-18455,10.236.40.64,172.16.5.108,80,S7COMM,26374,Port-Scan,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-10491,10.214.57.107,10.0.1.10,80,TCP,965,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18336,10.50.150.230,HIST-SRV-01,4840,HTTPS,16648,Suspicious-Login,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-17505,10.215.241.110,EN-SCADA-01,80,TCP,46574,Port-Scan,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-18961,10.212.17.240,PL-PLC-09,80,UDP,38984,Port-Scan,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-21871,10.203.23.122,EN-SCADA-02,502,HTTPS,70747,Brute-Force,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-19807,10.112.176.209,172.16.5.101,8080,TCP,25654,Suspicious-Login,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-13548,10.222.162.171,10.0.1.10,443,UDP,4697,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16699,10.108.124.240,TR-OPS-14,53,HTTP,5459,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-11916,10.182.39.246,10.0.1.10,443,UDP,4509,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13185,10.80.178.246,10.0.1.10,80,UDP,1519,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18799,10.138.139.79,172.16.5.108,443,TCP,16998,Exploit-Attempt,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-11910,10.197.53.217,172.16.5.101,53,HTTP,1941,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14034,10.94.31.214,10.0.1.5,8080,UDP,408,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16654,10.142.204.141,EN-SCADA-01,443,TCP,5066,Port-Scan,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-11133,10.143.221.54,172.16.5.101,443,HTTP,3808,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18085,10.84.169.232,172.16.5.108,22,TCP,22062,Exploit-Attempt,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-17606,10.228.164.164,EN-SCADA-02,443,S7COMM,30654,Suspicious-Login,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-12518,10.205.89.30,10.0.1.10,53,TCP,4729,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18986,10.181.186.115,EN-SCADA-02,80,TCP,9037,Port-Scan,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-11317,10.139.74.223,10.0.1.10,443,TCP,902,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14368,10.241.156.3,10.0.1.10,80,TCP,2182,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10121,10.81.159.142,10.0.1.5,8080,TCP,1940,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19573,10.74.99.38,EN-SCADA-02,8080,MODBUS/TCP,31011,Port-Scan,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-12449,10.219.170.7,10.0.1.10,53,TCP,451,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16333,10.0.170.238,172.16.5.108,443,MODBUS/TCP,3019,Suspicious-Login,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-15662,10.226.246.231,172.16.5.101,80,TCP,5311,Port-Scan,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-16798,10.238.50.38,PL-PLC-09,8080,HTTPS,13146,Suspicious-Login,False,NO_ERROR,False,LOW,1
AEGIS-LOG-12601,10.85.250.44,10.0.1.5,80,HTTPS,1490,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11522,10.10.90.250,172.16.5.101,53,UDP,179,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13484,10.111.68.157,172.16.5.101,8080,UDP,4184,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12173,10.71.154.102,10.0.1.10,80,TCP,1960,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13283,10.214.1.109,10.0.1.5,8080,TCP,1504,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14554,10.212.44.48,172.16.5.108,80,HTTP,1152,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13605,10.152.16.1,172.16.5.101,53,TCP,4640,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-20765,10.77.131.34,TR-OPS-14,102,S7COMM,126839,Brute-Force,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-19356,10.26.168.238,10.0.1.10,8080,TCP,38139,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-16076,10.76.114.253,HIST-SRV-01,80,HTTPS,11771,Suspicious-Login,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-21325,10.198.11.239,EN-SCADA-02,4840,S7COMM,157229,Brute-Force,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-13768,10.180.202.90,10.0.1.5,8080,TCP,1035,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-22096,10.132.123.23,HIST-SRV-01,502,MODBUS/TCP,697900,Data-Exfiltration,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,CRITICAL,1
AEGIS-LOG-18688,10.148.112.119,HIST-SRV-01,80,MODBUS/TCP,15239,Port-Scan,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-14038,10.42.17.71,10.0.1.5,80,UDP,2557,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13502,10.68.65.35,10.0.1.10,443,TCP,692,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11407,10.146.56.40,10.0.1.5,53,UDP,4222,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14631,10.68.55.197,10.0.1.5,53,UDP,3969,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16496,10.168.224.87,172.16.5.108,443,MODBUS/TCP,5512,Suspicious-Login,True,NO_ERROR,False,LOW,1
AEGIS-LOG-21677,10.43.162.68,EN-SCADA-02,102,S7COMM,202644,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-14935,10.247.245.188,172.16.5.101,53,UDP,428,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17665,10.170.9.171,EN-SCADA-02,8080,MODBUS/TCP,23400,Exploit-Attempt,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-22299,10.247.234.244,EN-SCADA-01,4840,S7COMM,451889,SQL-Injection,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,CRITICAL,1
AEGIS-LOG-12579,10.210.25.84,172.16.5.108,443,UDP,217,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-22161,10.170.57.68,PL-PLC-09,102,TCP,269333,Exploit-Attempt,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,CRITICAL,1
AEGIS-LOG-13269,10.87.207.151,172.16.5.101,80,TCP,1789,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21940,10.161.6.224,TR-OPS-14,4840,TCP,732530,Data-Exfiltration,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,CRITICAL,1
AEGIS-LOG-11867,10.100.64.57,10.0.1.10,80,UDP,773,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-15550,10.132.221.95,HIST-SRV-01,80,HTTPS,12221,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-16576,10.184.79.19,TR-OPS-14,80,S7COMM,8762,Suspicious-Login,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-22386,10.107.215.90,PL-PLC-09,22,S7COMM,703808,Data-Exfiltration,True,SAFETY_INSTRUMENTED_SYSTEM_TRIP,True,CRITICAL,1
AEGIS-LOG-16475,10.133.108.107,10.0.1.10,443,TCP,6591,Port-Scan,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-12521,10.101.102.156,172.16.5.108,80,HTTPS,2182,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18447,10.26.5.113,172.16.5.101,443,UDP,9064,Suspicious-Login,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-11820,10.80.166.245,172.16.5.108,8080,HTTP,1973,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17007,10.250.5.1,172.16.5.101,53,S7COMM,7685,Suspicious-Login,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-10051,10.136.81.202,10.0.1.5,8080,TCP,3955,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13888,10.119.48.81,172.16.5.108,80,TCP,2085,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-15187,10.246.24.24,10.0.1.5,53,S7COMM,13881,Suspicious-Login,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-18383,10.219.110.38,172.16.5.108,22,TCP,46052,Port-Scan,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-13577,10.30.107.82,10.0.1.10,53,HTTPS,602,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14565,10.188.220.8,172.16.5.108,53,HTTP,4353,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18042,10.200.99.162,TR-OPS-14,8080,HTTPS,25770,Port-Scan,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-17047,10.108.92.33,10.0.1.10,80,S7COMM,9283,Suspicious-Login,True,NO_ERROR,False,LOW,1
AEGIS-LOG-20283,10.179.87.222,EN-SCADA-01,4840,S7COMM,103153,Brute-Force,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-22046,10.222.111.151,PL-PLC-09,22,TCP,733230,SQL-Injection,True,SAFETY_INSTRUMENTED_SYSTEM_TRIP,True,CRITICAL,1
AEGIS-LOG-11858,10.240.19.16,10.0.1.10,443,HTTP,3498,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17931,10.205.113.10,10.0.1.5,502,MODBUS/TCP,39776,Brute-Force,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-21912,10.43.62.208,EN-SCADA-02,502,MODBUS/TCP,806845,Data-Exfiltration,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,CRITICAL,1
AEGIS-LOG-14961,10.114.108.236,172.16.5.108,53,HTTPS,4516,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17859,10.169.64.99,172.16.5.108,80,UDP,39223,Exploit-Attempt,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-21879,10.115.189.27,TR-OPS-14,502,S7COMM,813353,Privilege-Escalation,True,PAYLOAD_TAMPERING_DETECTED,True,CRITICAL,1
AEGIS-LOG-21757,10.113.74.110,PL-PLC-09,443,MODBUS/TCP,90027,Exploit-Attempt,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-18979,10.238.43.15,10.0.1.10,80,TCP,49928,Exploit-Attempt,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-21522,10.19.2.120,HIST-SRV-01,22,MODBUS/TCP,112283,SQL-Injection,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-15198,10.49.89.61,EN-SCADA-02,53,UDP,12894,Suspicious-Login,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-17690,10.157.35.101,172.16.5.101,502,S7COMM,36867,Suspicious-Login,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-10425,10.1.22.220,10.0.1.5,80,TCP,3964,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14284,10.232.51.76,172.16.5.108,80,TCP,278,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18500,10.243.119.166,10.0.1.5,80,HTTPS,28277,Port-Scan,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-22131,10.205.36.70,PL-PLC-09,22,TCP,717601,Data-Exfiltration,True,SAFETY_INSTRUMENTED_SYSTEM_TRIP,True,CRITICAL,1
AEGIS-LOG-10228,10.21.161.239,172.16.5.101,8080,HTTPS,2175,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18169,10.135.235.223,HIST-SRV-01,8080,TCP,26812,Suspicious-Login,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-12741,10.173.122.228,10.0.1.10,443,HTTPS,1629,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-15137,10.113.12.13,PL-PLC-09,8080,S7COMM,9449,Suspicious-Login,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-20926,10.195.230.9,EN-SCADA-01,502,S7COMM,225783,Brute-Force,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-19068,10.148.221.130,TR-OPS-14,22,MODBUS/TCP,6659,Exploit-Attempt,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-21911,10.222.242.241,TR-OPS-14,502,S7COMM,866356,Privilege-Escalation,True,SAFETY_INSTRUMENTED_SYSTEM_TRIP,True,CRITICAL,1
AEGIS-LOG-12921,10.254.130.144,172.16.5.101,443,HTTPS,2359,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-15718,10.232.42.237,EN-SCADA-01,53,MODBUS/TCP,793,Port-Scan,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-18524,10.199.226.147,172.16.5.108,4840,MODBUS/TCP,17274,Suspicious-Login,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-15583,10.43.245.142,172.16.5.101,53,TCP,1220,Port-Scan,False,NO_ERROR,False,LOW,1
AEGIS-LOG-20526,10.0.162.65,EN-SCADA-02,502,TCP,87067,Brute-Force,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-13653,10.34.64.7,10.0.1.10,53,HTTP,4005,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19940,10.114.243.81,10.0.1.5,22,S7COMM,31826,Port-Scan,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-16429,10.71.234.217,10.0.1.5,53,HTTP,13914,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-11128,10.42.104.201,10.0.1.10,443,UDP,2108,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17964,10.251.78.16,172.16.5.108,8080,TCP,23792,Brute-Force,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-12331,10.206.117.185,172.16.5.101,443,UDP,2507,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12208,10.16.201.219,172.16.5.101,80,HTTPS,3806,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17879,10.103.89.25,EN-SCADA-02,443,UDP,47632,Brute-Force,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-21112,10.180.29.243,HIST-SRV-01,443,MODBUS/TCP,93671,SQL-Injection,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-21664,10.4.45.14,EN-SCADA-02,22,S7COMM,187996,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-13153,10.134.201.152,10.0.1.10,80,TCP,2841,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16975,10.44.13.109,EN-SCADA-02,443,UDP,10508,Suspicious-Login,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-20182,10.193.94.37,TR-OPS-14,502,MODBUS/TCP,173858,SQL-Injection,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-18913,10.27.221.100,PL-PLC-09,8080,HTTPS,22755,Suspicious-Login,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-22005,10.10.160.243,EN-SCADA-02,102,S7COMM,958986,Privilege-Escalation,True,SAFETY_INSTRUMENTED_SYSTEM_TRIP,True,CRITICAL,1
AEGIS-LOG-14990,10.122.19.55,10.0.1.5,80,HTTPS,4661,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12374,10.208.60.252,10.0.1.10,8080,HTTP,345,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11632,10.205.123.183,172.16.5.101,53,HTTP,2857,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17592,10.116.228.240,EN-SCADA-02,8080,S7COMM,16702,Port-Scan,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-12298,10.87.191.9,10.0.1.10,8080,TCP,794,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19876,10.84.128.81,HIST-SRV-01,80,UDP,19868,Suspicious-Login,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-14252,10.246.55.152,10.0.1.10,8080,TCP,3140,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16723,10.77.170.84,EN-SCADA-01,22,HTTPS,10009,Port-Scan,True,NO_ERROR,False,LOW,1
AEGIS-LOG-12721,10.67.66.184,172.16.5.108,8080,HTTP,1141,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19543,10.140.181.156,TR-OPS-14,8080,TCP,33947,Port-Scan,True,CHECKSUM_MISMATCH,True,MEDIUM,1
